24079452604,"We need to consolidate hashtags!
Which one?

#Saints
#whodat
#whodatnation
#GeauxSaints
#blessyouboys
#NOLA

wdsu wwl fox espn superdome"
24079783903,#gosaints!
24092211801,@nicolejleboeuf Thanks goodness Favre fell apart in the second half. #Saints x
24316027506,"@bchrissy77 take solace in the fact that your #lions should have won, refs blew that call big-time."
24077306702,"But anyways, the #saints won, so we're obviously winning the super bowl again..."
24078671500,Who Dat Say We Gone Beat Them #Saints! :) http://myloc.me/bJQz9
24081477807,(Times Pic) New Orleans Saints kick off season with win over Minnesota Vikings http://bit.ly/dcyPE7 #saints
24078055003,Bayou bummer: Offense off-kilter in 14-9 loss http://bit.ly/cPeOiC #vikings
24081001703,Can't believe the #Vikings couldn't score!! #NFL Wow.
24098116503,go #SAINTS! good way to start a friday.
24087025607,so wird das nix liebe #saints! Halbzeit
24316036207,Love wearing my Steeler jersey and having random people talking to me about the game! #SteelerNation
24316471305,Photo | Tennessee Titans coach Jeff Fisher reacts in the second half of their NFL football game against the Oak http://ffd.me/afD1bg #titans
24316183405,Is there such a thing as an ugly victory for the #Bears?
24316378904,@RAT333X MAAAAN IM SO HURT LOL.. EVERYBODY IN THEY MAMA KNOW THAT WAS A CATCH.. ONLY CAUSE WE THE #DETROITLIONS #SMH
24316908304,@EDUCATIONCEO I'm a #STEELERS fan by marriage.
24316405200,"RT @NicholasMendola: Immediate Reactions: Dolphins 15, #Bills 10 -- http://www.nickmendola.com/immediate-reactions-dolphins-15-bills-10/"
24316297808,“@ankZONE b@CincyGy: TD #Bengals! Unfollow me now all you haters cause Football is back in Cincy! take that (cont) http://tl.gd/60qe8d
24316939002,Colts Vs. Texans: Texans Capitalize On Collie Fumble In Short Order http://bit.ly/dqR2pB #colts #fumble
24317091505,Photo | NASHVILLE - SEPTEMBER 12: Chris Hope #24 of the Tennessee Titans forces a slide by Jason Campbell #8 of http://ffd.me/cn7lQI #titans
24316371102,RT @TheOnion: Biggest Question for the #Bengals: How good is Carson Palmer's psychiatrist? #OnionNFL #NFL
24316487904,@PatsFanGarb I know first hand how much he respects the #Patriots and Brady
24317205402,RT #hihater #ASTEELERNATION or go KILL ya self @MBradshaw33: #STEELERNATION got that W RT @ICE_LAFUHRER: @MBradshaw3 ... http://tmi.me/1jXBS
24316203205,RT @NotoriousOHM: Cofield was a beast on last drive with a sack and another near sack. Giants turning it up on Carolina in this half. #NYG
24316484003,wow . that felt like Armando Galaragga all over again. #Lions
24316506500,Photo | Cleveland Browns quarterback Jake Delhomme fires a first half pass against the Tampa Bay Bucc http://ffd.me/9GRp4h #bucs #buccaneers
24316465300,"Wow from all the #Colts tweets I see, I'm glad I missed the game!! Ha! Congrats @dgranger33 on getting the gold!!"
24317035008,"Fwd: FINAL - Jacksonville Jaguars 24 - Denver Broncos 17 Post-Game Open Thread: 

  ... http://bit.ly/9j0M4w #broncos"
24316690404,RT @mikesavage123: Apparently a colorblind person designed the Eagles' uniforms. #NFL #NYG
24317130505,RT @dolphinsff: Recap | Dansby-led D leads Dolphins to beat Bills 15-10 http://ffd.me/btzS2e #dolphins
24316961304,"Photo | EAST RUTHERFORD, NJ - SEPTEMBER 12:  Mathias Kiwanuka #94 of the New York Giants celebrates a f http://ffd.me/dgsh1C #gmen #nygiants"
24316277305,#Steelersnation got that win to start us off nd I'm feelin @Dennisdixon
24316565002,Bears escape Lions after Johnson TD overruled http://ffd.me/9F1yUc #lions
24317123209,Photo | New York Giants' Eli Manning (10) throws a pass during the first quarter of an NFL football gam http://ffd.me/9OiWgl #gmen #nygiants
24316172308,"Photo | EAST RUTHERFORD, NJ - SEPTEMBER 12:  Kenny Phillips #21 of the New York Giants intercepts a fou http://ffd.me/aew4LC #gmen #nygiants"
24316707403,BOSSMAN216    The best game of the day PITvsATL #STEELERNATION big ups @tpalomalu and #Rashard Mendehall Gr8 came
24316254508,Ridiculous ruling on #Lions touchdown. He was getting up!!
24317010003,Feels like I just stole something. #Bears
24317252503,BREAKING: Raiders offensive line just landed in Tennessee. #Raiders #Fail
24317035209,"RT @schlereth_girl: Everybody's blaming the rule and the ref, but what about Calvin just taking care of the ball? #lions"
24316235506,"Oh yes
RT @MileHighReport   Like always, Orton is good enough to get you beat. #broncos"
24316370101,RT @Cartel007: Wassup wit all this #Giants hate today. When y'all teams be winning we don't hate. But for the reco ... http://tmi.me/1jXea
24316894500,.@bbergzz yep the #Browns scored only an average of 15 pts per game last year! only 3 teams had a lower average
24316598602,RT: FOXSportsDet: Lions' loss ends in controversy. http://bit.ly/dpfn8I #LIONS
24316596809,RT @jbquinn: YAY!!! #Patriots!!! What a way to start the season!!!
24317093800,Congrats @KassimOsgood #81 On Your 24yr TD! #Jaguars
24316568006,"[NFL: Videos] NFL Videos: Panthers defense, sack, 5-yd loss http://bit.ly/die4jc #NYG"
24316492006,"Sanders, Gonzalez already back on the injured list & all alone in last place in the division. Ugly start for the #Colts."
24317153707,"Photo | A host of Tennessee Titans defenders including Dave Bell (98), Stephen Tulloch (55) and Jason Babin (93 http://ffd.me/av8Fgh #titans"
24317059703,Photo | NASHVILLE - SEPTEMBER 12: Vincent Fuller #22 and Dave Ball #98 of the Tennessee Titans tackle Louis Mur http://ffd.me/d04wx4 #titans
24316799200,RT @Chris_Sexton There's always the #nuggets season coming up haha. #nfl #broncos
24316591609,CONGRATULATIONS @kirkmorrison55 on an AWESOME win as well as a SOLDOUT crowd...this will be a GREAT season! #JAGUARS
24316899000,"RT @schlereth_girl: The call was right, the rule is wrong. #lions"
24316615108,#Bills coach Chan Gailey on his team's running game: 'I did a poor job of getting it designed & getting it going the way it needed to' #NFL
24316970006,#Falcons lost today. Not surprised. They'll lose next week as well
24317256304,Definition of great friend: will DVR the #patriots game & wait 'till you get out of work to watch it. Best friend = @UnderALilacTree #fb
24317159607,"They say there are no bad wins in the NFL ... well, they're wrong. #Bears"
24316912300,1 TIME 4 MY #JAGUARS!!! FOOTBALL SEASON BITCH!
24317015304,Photo | Pittsburgh Steelers quarterback Dennis Dixon (10) scrambles past Atlanta Falcons defensive end Kroy Bi http://ffd.me/ajRcs4 #falcons
24316594602,Mendenhall's TD run lifts Steelers in OT (AP) http://ffd.me/aHwh2Z #steelers
24316205502,Photo | CHICAGO - SEPTEMBER 12: Lance Briggs #55 of the Chicago Bears celebrates a turn-over with teammates Isra http://ffd.me/afREgc #lions
24316922209,Photo | CHICAGO - SEPTEMBER 12: Jay Cutler #6 of the Chicago Bears shakes hands with teammate Matt Forte #22 aft http://ffd.me/d3xZ2R #bears
24316956500,"@KatyB14 great!!! it's difficult to watch games here in Brazil, but the #Steelers deserves it!"
24316873306,#Steelers #USC #FightOn @Trojan81: Follow Troy @tpolamalu
24316758308,RT @OfficialBrowns: The #Browns are loading the buses at the stadium and getting ready to head to the airport for the flight to cleveland
24317003201,Photo | PITTSBURGH - SEPTEMBER 12:  Troy Polamalu #43 of the Pittsburgh Steelers catches an interception thro http://ffd.me/bR9jw3 #steelers
24316753607,RT @NicholasMendola: The Buffalo #Bills: all the football sense of a countertop without the toughness
24317069604,"[NY Times: The Fifth Down] At New Stadium, a Place for Giants History http://bit.ly/bqgBqZ #NYG"
24316942704,Thank you #nfl for that stupid rule that allowed da #bears to win today.
24316594204,"Working on a new Superbowl Shuffle 4 the #Bears ""Look at me, I'm the main man Cutler / I give out more free passes than a time share butler"""
24316475401,#Steelers with a win...now that's how u kick off #FootBall season ( u gotta love this game )
24316812509,Nothing says THANK GOD(S) FOOTBALL IS BACK! Like BBQ. Mmmmm . . . . Go #BigBlue #NYG
24316490909,"Praise the good man above I didn't watch the game today. 
#TakeBackSunday
#Browns"
24317107204,FUCKING YANKEES. You bastards cannot kill my high right now! Fuckers! #Jaguars
24317291108,"Photo | ORCHARD PARK, NY - SEPTEMBER 12: Bryan Scott #43  of the Buffalo Bills sacks Chad Henne #7 of the Mia http://ffd.me/bm1IvT #dolphins"
24316406105,Im Hearing That The #Colts Lost?
24317048700,"All in all, great day - sweet tailgate, #NYG victory, awesome seats in the new stadium, & time w/ Tripp - priceless #Giants"
24316346304,Photo | Miami Dolphins' head coach Tony Sparano tries to motivate his players on the  sidelines during the secon http://ffd.me/d3qhpI #bills
24316912704,QB Freeman's return key as Bucs edge Browns http://ffd.me/ddlk5H #bucs #buccaneers
24317291806,Photo | PITTSBURGH - SEPTEMBER 12:  Antwaan Randle El #82 of the Pittsburgh Steelers reaches for yardage after http://ffd.me/d8MRhI #falcons
24318379906,#Bears Catch that Wasn't a Catch Saves Bears http://bit.ly/aR2Z6S
24317404004,Stop asking @HWmvp86 when he plans to hang it up. #Steelers
24317768206,#Texans after party going down at Saywer Park on Washington ave. Come out.
24318280202,Derek Cox got beat like a drum today. Hope that kid steps it up. #jags
24317428709,My Day Will Be Good No matter What!!! The #Steelers Won!!! :-P
24317932900,@KingofRODC but i do feel bad for real first the pitching  thing now this but people need to yell at nfl not #BEARS or #4thPhase &lt;~~ fans
24317352605,"RT @CharlieCurve: Both an African swallow and a European swallow would be easier to swallow than this ridiculous call, @gen224. #Lions #NFL"
24318452802,"RT @Romeatticsyr: When u come here to New York, u MUST respect our New York Football Giants!  Or ur ass will get kicked lol! #NYG."
24318537504,Photo | CHICAGO - SEPTEMBER 12: Anthony Adams #95 of the Chicago Bears rushes against Rob Sims #67 and Dominic R http://ffd.me/aPhZFM #lions
24317873503,"Support Pittsburgh #Steelers, add a #twibbon to your avatar now! - http://twibbon.com/join/Pittsburgh-Steelers-to-win-nfl"
24317354701,#gogiants ! I am so happy they won!
24318092600,@nhangen 'cuz you're moving to Florida? #bucs
24317985404,#Dolphins CB Sean Smith was the only non-quarterback on either team not to play today #doghouse
24317811505,#Texans got the 'W' #shoutout to that nigga @tylerdeauvea...
24317978304,"[New York Post] Great new beginning: Giants, Nicks open stadium with big win http://bit.ly/b6ncHA #NYG"
24317487101,"#DetroitLions offense - well, yeah, guess there isn't much to be said about that mess, Backus blew it twice on Peppers, 2nd was the injury"
24317564202,"RT @imFEMA: Support Atlanta #Falcons, add a #twibbon to your avatar now! - http://bit.ly/1UlBB&lt;&lt;--- NO!!!!!"
24318469304,"RT @BobGlauber: Aaaaand, we're off. RT @joereedy: Chad-TO halftime disappearing act partially solved #bengals http://bit.ly/b66fAI"
24317411407,#Steelers Mendenhall rumbles for OT winner - RB Rashard Mendenhall sent Steelers fans home with a smile on their fac... http://ow.ly/18YCYy
24317968806,"Happy with Steelers win, but it was a bit shaky. #NFL #steelers"
24318609109,RT @terancethatch: Just woke up from unplanned nap (lol). Did the #Falcons win? &lt;--- it was all a dream; loose - ugh. LOL! Hope all is well
24317636204,"#Lions wrap up 2: Very unfortunate to lose Stafford, hopefully he is back by mid season but we can win with Shaun Hill."
24317628606,"Arian Foster, Houston Texans Provide Disappointment to Colts in 34-24 Victory http://ffd.me/a9qQ9U #colts"
24318524604,#Colts lost. I am not having a good afternoon.  &lt;sad face&gt;
24318343104,"RT @OGOchoCinco: Apologies to Cincy fans, tough loss today, only week 1, we've a long season ahead, be blessed, 1 luv #Esteban&lt;still #whodey"
24317560702,#jaguars FINAL - Jacksonville Jaguars 24 - Denver Broncos 17 Post-Game Open Thread http://ow.ly/18YBlS
24317393805,"Photo | ORCHARD PARK, NY - SEPTEMBER 12: Trent Edwards #5 the Buffalo Bills readies to pass against the Miami http://ffd.me/aNum3N #dolphins"
24317678507,"victory is ours, however sloppy #dabears http://plixi.com/p/44808981"
24317404006,Cause I would have been PISSED THE F#*K OFF if we would have lost to the Lions ! LMAO ! But we didn't. #LETS GO #ChicagoBears !
24317923702,"#Lions wrap up 4: I was impressed with both of Best's TD runs, neither were breakaways, both good hard runs."
24317955603,"'09: #Bengals lose Wk 1 at home to mediocre team w/mediocre QB, still win division; '10: lose Wk 1 on road to very good team w/great QB."
24317931401,Buccaneers Recap: Week 1 http://ffd.me/cyApzX #bucs #buccaneers
24318573801,I think it's gonna be impossible for the #NFL to try and enforce this process rule even for an entire day (let alone a season). #fail #lions
24318431305,King's congrats on a great start in your new castle! RT NewYorkPost Giants beat Panthers in home opener http://bit.ly/cfMfZc #Giants #NFL
24317728206,....well.  At least we got tops reusable grocery bags. #Bills
24318406003,Randy Moss Post Game Press Conference #patriots http://nblo.gs/7LNeR
24318319007,Photo | CHICAGO - SEPTEMBER 12: Head coach Lovie Smith of the Chicago Bears watches as his team takes on the Det http://ffd.me/cbTPAy #bears
24317390309,Photo | New York Giants wide receiver Mario Manningham attempts to recover a fumble by teammate Ahmad B http://ffd.me/bJ2rQy #gmen #nygiants
24317295002,"Welker eases injury concerns, lifts Pats over Bengals with two TDs http://ffd.me/d6PjcP #bengals"
24318321703,"@JoshCribbs16 tough loss, but keep that head up. Safe travel home.  Bring on K.C.  #GoBrowns!"
24317764601,"RT @schlereth_girl: The call was right, the rule is wrong. #lions"
24318021907,#Lions Coach Schwartz even agrees that Johnson had to come down with the ball & that he did not. http://ow.ly/2D46r cc:@GregEno
24317587906,Ganaroon mis #Steelers !!! :D
24317605008,[NY Daily News] Grand opening! Giants tame Panthers in opener http://bit.ly/bhsug1 #NYG
24318291100,RT @SteelersAdvisor #Steelers Mendenhall rumbles for OT winner - RB Rashard Mendenhall sent Steelers fans home with a smile on their face
24318210308,RT @MikeFrier: RT @zrojones: ESPN reporting #Lions quarterback Matt Stafford's collier bone is broke.
24317780502,@MissVee29 @Kay_Poetic @MyFavoriteJerk lol #Giants all day ; )
24317886404,Great win to start off the season. On to the Jets. #PatsNation I love yall.
24317298708,"Lots of room for improvement, but, the #GIANTS are 1-0 #NFL"
24317503305,Photo | Detroit Lions defensive tackle Andre Fluellen (96) celebrates after stopping the Chicago Bears inches fr http://ffd.me/bEdB9t #lions
24318558208,"Inning #5. SD scored 1 run. Score: SF: 5, SD: 1   #padres #giants #mlb"
24318577704,Yup they didRT @schnozberries3 #lions got FUCKED
24318064006,RT @PhoneDog_Becca: Yeah #Steelers!  Thank you Mendenhall.  :-)
24318470501,RT @stlouismademe: Vince Young is BAAAAAAAAAAACK! #Titans
24318377907,@AntonioPierce Me too good work on the picks......That Giants Defense looked better today...What was your take?? #nyg
24318237600,@DMcCourty32 @DariusButler28 you guys did a great job today...hell of a win..kick some #Jet ass next week...#GoPats
24318488504,Falcons-Steelers Halftime Notes http://ffd.me/9y3tmc #steelers
24318216901,Looks like a two horse race in the NFC east #nygmen
24317715606,Video | Scaife 1-Yard TD http://ffd.me/d37aub #titans
24317549508,Watch Atlanta Falcons vs. Angola Live Internet Stream http://bit.ly/c2HfPI #Angola #Falcons #NFL #football
24318213508,"THANK YOU for being real. #Realtalk. #Lions ""SMH at the end of our game (via @B_Johnson80)"""
24317742209,RT @DroVictorious: #Shoutout all my #Steelers fans..
24317744201,#Patriots did great today!!! I ♥ Tom Brady!
24318190705,"#Dolphins undefeated so far. #Indy, not so much."
24317480600,So stoked my boys (#Bears) BARELY squeaked by the Lions today 19-14..
24318018703,Ugly win for the #gmen but a win is a win!
24318469306,RT @TheOnion: #Giants Weakness: No one but players able to afford entry into new $1.6 billion stadium #NFL #OnionNFL
24317294101,@matthewthiessen I need all the sports-friendly friendlies I can find in Nashville. I have Jerome Harrison on my fantasy team. #gobrowns?
24317937701,Photo | Pittsburgh Steelers running back Rashard Mendenhall (34) dashes past Atlanta Falcons cornerback Brent http://ffd.me/9P5r3A #steelers
24317488305,@ddockett this girl knows enough about football that u should hold on to a fumble when u have it in ur hands! @michaelstrahan #Beardown
24317509808,Mad at the #NFL? Here's their Twitter: @NFL. Let them know how you feel. #Detroit #Lions
24317503902,Photo | Detroit Lions defensive tackle Andre Fluellen (96) celebrates after stopping the Chicago Bears inches fr http://ffd.me/bEdB9t #bears
24317569609,I have to talk tony c off the ledge so often with #lions
24317504304,#Patriots News - Patriots | Wes Welker finds end zone twice - New England Patriots WR Wes Welker caught eight passes... http://ow.ly/18YBZQ
24317831309,RT @Ayeeyoo: We came along way from those 2-14 seasons. #Texans!
24320081006,Maaayynnn..I feel like I'm watchin #Raiders game *smh* #Smith u suck!
24319460101,#Bucs are undefeated for the moment. 1-0. It's been a while...
24319853400,The D played well. Looks like they're w/o any TEs for now. RT @ RyanTronovitch Ugly win for the #gmen but a win is a win!
24320068202,RT @TheOnion: #Colts Biggest Question: Why is this consistently excellent team so unbelievably boring to watch? #OnionNFL #NFL
24319743009,RT @TheOnion: #Giants Weakness: No one but players able to afford entry into new $1.6 billion stadium #NFL #OnionNFL
24319639300,Patriots young defenders looked pretty darned good to me. #gopatriots
24319329407,Nothing like a TD in OT to pull off a win. Offense needs some work & Dixon needs 2 improve confidence - still STEELERS ROCK! #nfl #steelers
24318994001,RT @DeeBreezi: How about them #Giants ☺( I fell asleep but I know they did their thing! Lol)
24319151802,"RT @TheOnion: #Raiders Weakness: As a team, every single player on this roster fucking sucks #NFL #OnionNFL"
24319508702,#PatsNation great job Patriots.  Carry that momentum to NY JETS next week.
24320019706,nbc_sports    #Lions miffed after Calvin Johnson's TD grab not allowed vs. Bears http://bit.ly/cpgbCf
24318918808,Great to see the GMEN get off with a big win to start the season!  #NYGIANTS
24319438404,"[NFL: Videos] NFL Videos: QB Manning to WR Nicks, 25-yd, pass http://bit.ly/ah1y9A #NYG"
24320041504,"Failure to win the close ones was the #Steelers downfall last year. Say what you want, but they accomplished that today."
24318681706,"RT @lackscreativity: #DetroitLions offense - well, yeah, guess there isn't much to be said about that mess, Backus blew it twice on Pepp ..."
24319173001,RT @ESPNEWS: Hear Randy Moss' postgame news conference comments on ESPNews next. #Patriots #ESPNBOSTON
24318635409,"RT @churchrd: Ripped off.  #detroitlions  #lamerules  Detroit, cue the Four Tops. ""well it's the same, old song"""
24318993000,Messed up RT @LLCoolChels: Wow!! RT @MikeFrier: RT @zrojones: ESPN reporting #Lions quarterback Matt Stafford's collier bone is broke.
24319390607,damn my boys lost... we still gone win the division tho... let's go #COLTS!
24319695205,Oh well #yankees lost. NY Football #Giants win. Yanks bats have fallen asleep like this all year. Rather it happen now instead of October.
24320044701,"""I felt something, but we'll see what it looks like tomorrow and evaluate it from there."" - #Raiders Robert Gallery on his hamstring"
24320006104,"""Process""ed cheese!! that Calvin Johnson catch was a TD, the #lions were robbed! #NFL"
24319436903,@jersey2bronx just like the #giants to win but make in painful in the process.
24319177001,"@pjames I bet the Calvin Johnson catch would have been called a TD in the #CFL, right? #nfl #Lions"
24319257007,RT @sportsologist: Cal is ranked #24 in the USA Today Poll. #gobears
24318903304,"#Steelers W today fit the blueprint they have to use for the next 3: defense sets the tone, work the running game, limit Dixon's mistakes"
24320135403,Great Job @TerrellThomas24 @SteveSmithNY @IAMCweb #NYG
24318836405,"RT @PTIShow: Playing behind a porous line, Cutler threw for 372 yards, 66%, 108.5 rating. Also ran for 22&lt;--damn right he did & 2 TDs #Bears"
24318976203,RT @mtmurphy: My bro re: #lions WE GOT JOBBED. I'M MAILING A BOX OF DOOKIE TO THE LEAGUE OFFICE.
24318946201,#BEARS
24319132609,Lots of #NYG fans in the Poconos.  Thats wassup!!
24318921509,Photo | Pittsburgh Steelers running back Rashard Mendenhall (34) celebrates after scoring on a fifty-yard touc http://ffd.me/aCUIM9 #falcons
24318720900,They did my boys wrong today #DetroitLions
24319486207,Great sports weekend! #CalBears win! Giants ahead today...going to #Giants Dodger game Tues. Yeah!
24319915704,"RT @BonnieB_ESPN: #Giants Tom Coughlin/Justin Tuck, speak about 9/11 during press conferences. Msg: We remember & wanted 2 honor those w ..."
24318926407,"Heard people saying #Lions got ""Joyced."" #NFL #InstantReplay #CalvinJohnson #Process"
24319982402,Photo | CHICAGO - SEPTEMBER 12: Chester Taylor #29 of the Chicago Bears runs for a first down against the Detroi http://ffd.me/akAZy2 #bears
24319368406,Photo | **CORRECTS DAY TO SUNDAY** Jacksonville Jaguars wide receiver Kassim Osgood (81) falls into the end zo http://ffd.me/c67nPO #broncos
24319766106,"Photo | ORCHARD PARK, NY - SEPTEMBER 12: A Buffalo Bills fan holds a board with the head of Bills head coach Cha http://ffd.me/bQ7brR #bills"
24318810607,"Catch, both feet hit the ground, butt on the ground, that's a touchdown! C'mon ref, you robbed Megatron! #detroit #lions #football"
24318736106,RT @DCsPeoplesChamp: Yo @BigTiggerShow #Lions got royally shafted like a prostitute getting some from a prince...bad call
24318803501,“@MrESPN09: i can lose every fantasy game today and it wont affect my mood #Texans” i have to embrace this because my fantasy team is awful!
24319346304,#Chelsea and #Patriots winning this weekend. Excellent.
24319393709,"Amazed at how many mistakes the NFL Network dopes make in #Giants highlight segment; wrong names, wrong plays: http://tinyurl.com/35eh4dm"
24318613109,@akindeleR Bears pulled it off... I am shocked & pleasantly surprised at the outcome-A miracle 2 say the least! #chicagobears
24319375502,@EngineerThatCld Fk U Too!! L0L #RAIDERS hahahaha
24318997805,Perdieron los #pumas pero gano #ferrari primer y tercer lugar y los grandiosos #steelers #WIN
24319152404,Great #steelers game and hope my friend #maxstarks is ok.
24319598700,RT @99Bananas17 After The #Lions Screw Job Today I Literaly got 50 Text Messages About The Game...that Is What I Call Detroit Lions Na...
24319846805,"@KendallLangford no prob man great win..u guys looked quicker & tougher on D, got pressure on da QB & stopped runs..congrats. #GoDolphins!"
24319661801,Thank you @jeffpulver @RobinZucker @EricGreenspan @BruceSallan & the #140conf LA for making dreams come true! #steelers
24319235800,Currently reading http://www.cbssports.com/nfl/gametracker/recap/NFL_20100912_MIA@BUF #nfl #miami #dolphins
